HerdCode,HerdName,ScorerName,ScoreDate,Creation Date,CalfID,BirthDate,Calf Age,BodyTemp,BodyWeight,Appetite,Attitude,Nose,Eye,Ear,Cough,Temperature,TotalRespiratoryScore,UltraSound,UltraSoundComment,UScategory,Fecal,Navel,Joint,CalfComment,trtScoreRS,trtScoreNRS,RScategory,BRDCategory,Recheck,trtScore,,
12345678,Skyview ,Bela,8/5/2024,8/5/2024 7:00,11413,8/2/2024,3,101.4,,0,0,0,0,0,0,1,1,,,,2,0,0,,0,2,Diarrhea,,,Treatable,,
12345678,Skyview ,Destiny ,8/3/2024,8/3/2024 10:20,11414,8/2/2024,1,101.8,,0,0,0,0,0,0,1,1,,,,,,,,0,0,NoDisease,,,,,
12345678,Skyview ,Destiny ,8/4/2024,8/4/2024 10:01,11414,8/2/2024,2,102.5,,0,0,0,0,0,0,2,2,,,,2,0,0,,1,2,Diarrhea,,,Treatable,,
12345678,Skyview ,Bela,8/5/2024,8/5/2024 6:58,11414,8/2/2024,3,101,,0,0,0,0,0,0,1,1,,,,1,0,0,,0,0,NoDisease,,,,,
12345678,Skyview ,Destiny,8/7/2024,8/7/2024 6:38,11429,8/6/2024,1,101.1,,0,0,0,0,0,0,1,1,,,,1,0,0,,0,0,NoDisease,,,,,
12345678,Skyview ,Destiny,8/8/2024,8/8/2024 9:39,11429,8/6/2024,2,101.8,,0,0,0,0,0,0,1,1,,,,1,1,0,,0,0,NoDisease,,,,,
12345678,Skyview,Kenson,8/9/2024,8/9/2024 9:18,11429,8/6/2024,3,101.5,,0,0,0,0,0,0,1,1,,,,0,1,0,,0,0,NoDisease,,,,,
12345678,Skyview ,Destiny,8/7/2024,8/7/2024 6:38,11430,8/6/2024,1,99.8,,2,0,0,0,0,0,0,0,,,,1,0,0,,0,0,NoDisease,,,,,
12345678,Skyview ,Destiny,8/8/2024,8/8/2024 9:40,11430,8/6/2024,2,101.4,,0,0,0,0,0,0,1,1,,,,1,0,0,,0,0,NoDisease,,,,,
12345678,Skyview,Kenson,8/9/2024,8/9/2024 10:27,11430,8/6/2024,3,101.9,,0,0,0,0,0,0,1,1,,,,0,0,0,,0,0,NoDisease,,,,,
12345678,Skyview ,Destiny,8/8/2024,8/8/2024 9:40,11433,8/7/2024,1,99.6,,0,0,0,0,0,0,0,0,,,,0,0,0,,0,0,NoDisease,,,,,
12345678,Skyview,Kenson,8/9/2024,8/9/2024 10:29,11433,8/7/2024,2,100.4,,0,0,0,0,0,0,0,0,,,,0,0,0,,0,0,NoDisease,,,,,
12345678,Skyview,Kenson,8/10/2024,8/10/2024 8:59,11433,8/7/2024,3,101.4,,0,0,0,0,0,0,1,1,,,,0,0,0,,0,0,NoDisease,,,,,
